Date,TVL
2024-12-27,7314811246.904881
2024-12-28,7250826473.970353
2024-12-29,7486480638.379605
2024-12-30,7332482954.915482
2024-12-31,7373723886.6943445
2025-01-01,7379566556.510856
2025-01-02,7511601799.943654
2025-01-03,7779796601.510987
2025-01-04,8144045567.27246
2025-01-05,8323342706.292354
2025-01-06,8279464189.208458
2025-01-07,8248518192.118954
2025-01-08,7806191819.5108185
2025-01-09,7617541654.666016
2025-01-10,7391396106.150382
2025-01-11,7572410636.275301
2025-01-12,7621713038.729682
2025-01-13,7461102404.73155
2025-01-14,7309181156.240595
2025-01-15,7504777489.180752
2025-01-16,7940670722.28094
2025-01-17,8014029303.255556
2025-01-18,8321030805.879605
2025-01-19,8717700495.58313
2025-01-20,8259762473.317741
2025-01-21,8247007359.864704
2025-01-22,8651798503.894993
2025-01-23,8702445633.413315
2025-01-24,8453755316.901437
2025-01-25,8523604462.09951
2025-01-26,8547777513.857859
2025-01-27,8326740416.465329
2025-01-28,8112967725.862366
2025-01-29,7837238719.314489
2025-01-30,7994475854.911534
2025-01-31,8271756682.86657
2025-02-01,8124618164.656989
2025-02-02,7712495596.694989
2025-02-03,7254802529.67916
2025-02-04,7603931627.591602
2025-02-05,7419670205.509163
2025-02-06,7206787167.921047
2025-02-07,7022932307.37003
2025-02-08,7063885263.54126
2025-02-09,7219247849.324563
2025-02-10,7202655707.462091
2025-02-11,7270666445.114061
2025-02-12,7244307114.856883
2025-02-13,7357093843.162824
2025-02-14,7284594384.451092
2025-02-15,7402438491.972097
2025-02-16,7269809308.389525
2025-02-17,7139000036.899818
2025-02-18,7008925433.518456
2025-02-19,6826371051.449746
2025-02-20,6905136747.685412
2025-02-21,7162369633.724755
2025-02-22,6933568092.624858
2025-02-23,7456735768.557161
2025-02-24,7410348073.808031
2025-02-25,6878669296.399577
2025-02-26,6861105889.47084
2025-02-27,6809921091.575507
2025-02-28,6826903929.239114
2025-03-01,7069014123.925214
2025-03-02,6852026781.154154
2025-03-03,7576218049.876704
2025-03-04,6821881040.871797
2025-03-05,6826784947.504458
2025-03-06,6979298640.589677
2025-03-07,6927535340.971547
2025-03-08,6876493361.251475
2025-03-09,6814013523.038608
2025-03-10,6487960059.02454
2025-03-11,6203669382.835379
2025-03-12,6444696734.906283
2025-03-13,6519749853.889787
2025-03-14,6472006449.160793
2025-03-15,6741531562.249452
2025-03-16,6760365124.566729
2025-03-17,6599793627.969727
2025-03-18,6737108363.800334
2025-03-19,6673277942.158324
2025-03-20,6952247039.370108
2025-03-21,6735491935.574026
2025-03-22,6712004881.309156
2025-03-23,6742715266.77338
2025-03-24,6871819076.135443
2025-03-25,7229617512.811982
2025-03-26,7328036831.669951
2025-03-27,7336335407.569635
2025-03-28,7447253045.489777
2025-03-29,7170645284.765272
2025-03-30,7011524131.62942
2025-03-31,7147083856.792962
2025-04-01,7236438079.916467
2025-04-02,7307119697.148819
2025-04-03,7104188253.947115
2025-04-04,7165359640.608452
2025-04-05,7253074949.0770445
2025-04-06,7183632962.123702
2025-04-07,6862439844.90269
2025-04-08,6938881128.615624
2025-04-09,6849151371.025169
2025-04-10,7250187763.063111
2025-04-11,7096565108.482518
2025-04-12,7285204472.195098
2025-04-13,7542825197.060961
2025-04-14,7433237078.187701
2025-04-15,7447622301.543455
2025-04-16,7464195894.234891
2025-04-17,7533932739.444362
2025-04-18,7576440545.068822
2025-04-19,7569242280.089072
2025-04-20,7735796079.134668
2025-04-21,7752186906.986666
2025-04-22,7768688669.127611
2025-04-23,8261291595.100186
2025-04-24,8270942690.09202
2025-04-25,8270942690.09202
